,CUSTOMER,cluster,Invoice_date,PROVINCE,CUSTYP,TYPDES,ITEM,QTY,price,PERIOD,paytime,sales
24324,SLA00000130R,2,2019-12-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,1,665.62,12,2019-12-26,665.62
24325,SLA00000130R,2,2019-12-10,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",6035130,1,1109.87,12,2019-12-10,1109.87
24326,SLA00000139R,2,2019-04-08,SH,25,Enduser with integrated OEM,1083567,11,13226.55,4,2019-04-08,145492.05
24327,SLA00000139R,2,2019-01-09,SH,25,Enduser with integrated OEM,1083567,3,13226.55,1,2019-01-09,39679.649999999994
24328,SLA00000139R,2,2019-04-08,SH,25,Enduser with integrated OEM,2074406,11,936.04,4,2019-04-08,10296.439999999999
24329,SLA00000139R,2,2019-11-07,SH,25,Enduser with integrated OEM,2074797,7,1201.02,11,2019-11-07,8407.14
24330,SLA00000139R,2,2019-01-09,SH,25,Enduser with integrated OEM,2074797,3,945.52,1,2019-01-09,2836.56
24331,SLA00000139R,2,2019-03-12,SH,25,Enduser with integrated OEM,6025472,1,1270.52,3,2019-03-12,1270.52
24332,SLA00000139R,2,2019-04-10,SH,25,Enduser with integrated OEM,6035130,1,980.0,4,2019-04-10,980.0
24333,SLA00000139R,2,2019-04-08,SH,25,Enduser with integrated OEM,6044607,11,1020.51,4,2019-04-08,11225.61
24334,SLA00000139R,2,2019-01-09,SH,25,Enduser with integrated OEM,6044607,3,1021.38,1,2019-01-09,3064.14
24335,SLA00000152R,2,2019-11-13,SH,20,Enduser,1024101,1,29447.92,11,2019-11-13,29447.92
24336,SLA00000152R,2,2019-11-13,SH,20,Enduser,2027735,2,983.32,11,2019-11-13,1966.64
24337,SLA00000157R,2,2019-11-21,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085665,5,944.38,11,2019-11-21,4721.9
24338,SLA00000157R,2,2019-11-21,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085666,5,1032.88,11,2019-11-21,5164.400000000001
24339,SLA00000157R,2,2019-12-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",5307086,2,723.14,12,2019-12-12,1446.28
24340,SLA00000157R,2,2019-12-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",6012699,2,762.08,12,2019-12-12,1524.16
24341,SLA00000157R,2,2019-11-13,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",6035423,3,1022.26,11,2019-11-13,3066.7799999999997
24342,SLA00000157R,2,2019-11-13,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",6035424,3,1209.87,11,2019-11-13,3629.6099999999997
24343,SLA00000180R,1,2019-05-23,SH,25,Enduser with integrated OEM,7083088,1,12353.35,5,2019-05-23,12353.35
24344,SLA00000196R,1,2019-03-05,SH,30,OEM,1085900,1,1171.38,3,2019-03-05,1171.38
24345,SLA00000201R,2,2019-05-13,SH,10,OEM,1024033,2,5497.24,5,2019-05-13,10994.48
24346,SLA00000201R,2,2019-07-25,SH,10,OEM,1024033,1,5497.24,7,2019-07-25,5497.24
24347,SLA00000201R,2,2019-05-13,SH,10,OEM,1024034,2,6592.07,5,2019-05-13,13184.14
24348,SLA00000201R,2,2019-07-25,SH,10,OEM,1024034,1,6592.07,7,2019-07-25,6592.07
24349,SLA00000201R,2,2019-02-18,SH,10,OEM,1063095,8,763.62,2,2019-02-18,6108.96
24350,SLA00000201R,2,2019-06-04,SH,10,OEM,1063095,2,761.83,6,2019-06-04,1523.66
24351,SLA00000201R,2,2019-01-03,SH,10,OEM,1063095,8,763.62,1,2019-01-03,6108.96
24352,SLA00000201R,2,2019-12-10,SH,10,OEM,1085671,1,2106.33,12,2019-12-10,2106.33
24353,SLA00000201R,2,2019-12-10,SH,10,OEM,1085672,1,2451.46,12,2019-12-10,2451.46
24354,SLA00000201R,2,2019-08-29,SH,10,OEM,1099029,2,5265.62,8,2019-08-29,10531.24
24355,SLA00000201R,2,2019-07-25,SH,10,OEM,2020204,2,632.59,7,2019-07-25,1265.18
24356,SLA00000201R,2,2019-05-13,SH,10,OEM,2020204,4,632.59,5,2019-05-13,2530.36
24357,SLA00000201R,2,2019-05-13,SH,10,OEM,5307082,4,587.76,5,2019-05-13,2351.04
24358,SLA00000201R,2,2019-07-25,SH,10,OEM,5307082,1,587.76,7,2019-07-25,587.76
24359,SLA00000201R,2,2019-07-24,SH,10,OEM,5307082,2,587.75,7,2019-07-24,1175.5
24360,SLA00000201R,2,2019-02-25,SH,10,OEM,5307082,2,587.76,2,2019-02-25,1175.52
24361,SLA00000201R,2,2019-06-04,SH,10,OEM,5307082,1,587.49,6,2019-06-04,587.49
24362,SLA00000201R,2,2019-07-24,SH,10,OEM,6023140,2,1495.71,7,2019-07-24,2991.42
24363,SLA00000201R,2,2019-02-25,SH,10,OEM,6023140,2,1503.28,2,2019-02-25,3006.56
24364,SLA00000201R,2,2019-05-13,SH,10,OEM,6023140,4,1503.28,5,2019-05-13,6013.12
24365,SLA00000201R,2,2019-06-04,SH,10,OEM,6023140,1,1495.17,6,2019-06-04,1495.17
24366,SLA00000201R,2,2019-07-25,SH,10,OEM,6023140,1,1503.27,7,2019-07-25,1503.27
24367,SLA00000201R,2,2019-05-13,SH,10,OEM,6025472,2,1287.76,5,2019-05-13,2575.52
24368,SLA00000201R,2,2019-07-25,SH,10,OEM,6025472,2,1287.76,7,2019-07-25,2575.52
24369,SLA00000203R,2,2019-01-03,SH,10,OEM,1029489,3,11761.9,1,2019-01-03,35285.7
24370,SLA00000203R,2,2019-05-21,SH,10,OEM,1029489,1,11762.08,5,2019-05-21,11762.08
24371,SLA00000203R,2,2019-04-10,SH,10,OEM,1029489,2,11761.9,4,2019-04-10,23523.8
24372,SLA00000203R,2,2019-12-13,SH,10,OEM,1044627,1,2271.81,12,2019-12-13,2271.81
24373,SLA00000203R,2,2019-12-13,SH,10,OEM,1044679,2,1436.42,12,2019-12-13,2872.84
24374,SLA00000203R,2,2019-12-13,SH,10,OEM,1044680,2,1839.96,12,2019-12-13,3679.92
24375,SLA00000203R,2,2019-12-13,SH,10,OEM,1047717,1,739.96,12,2019-12-13,739.96
24376,SLA00000203R,2,2019-12-13,SH,10,OEM,1059860,1,2293.05,12,2019-12-13,2293.05
24377,SLA00000203R,2,2019-01-18,SH,10,OEM,1081529,1,7279.14,1,2019-01-18,7279.14
24378,SLA00000203R,2,2019-05-24,SH,10,OEM,1081529,2,7221.37,5,2019-05-24,14442.74
24379,SLA00000203R,2,2019-07-03,SH,10,OEM,1081529,6,7221.37,7,2019-07-03,43328.22
24380,SLA00000203R,2,2019-10-14,SH,10,OEM,1081529,1,7221.37,10,2019-10-14,7221.37
24381,SLA00000203R,2,2019-02-22,SH,10,OEM,1081529,2,7279.14,2,2019-02-22,14558.28
24382,SLA00000203R,2,2019-02-02,SH,10,OEM,1081529,12,7279.14,2,2019-02-02,87349.68000000001
24383,SLA00000203R,2,2019-12-25,SH,10,OEM,1092343,1,1090.4,12,2019-12-25,1090.4
24384,SLA00000203R,2,2019-08-13,SH,10,OEM,1099012,1,2325.8,8,2019-08-13,2325.8
24385,SLA00000203R,2,2019-11-25,SH,10,OEM,1099027,4,2041.73,11,2019-11-25,8166.92
24386,SLA00000203R,2,2019-04-26,SH,10,OEM,1099030,1,3032.88,4,2019-04-26,3032.88
24387,SLA00000203R,2,2019-11-25,SH,10,OEM,1099030,4,3032.88,11,2019-11-25,12131.52
24388,SLA00000203R,2,2019-11-25,SH,10,OEM,1099030,2,3032.88,11,2019-11-25,6065.76
24389,SLA00000203R,2,2019-04-22,SH,10,OEM,1099030,8,3032.88,4,2019-04-22,24263.04
24390,SLA00000203R,2,2019-12-02,SH,10,OEM,1099031,2,3485.98,12,2019-12-02,6971.96
24391,SLA00000203R,2,2019-09-18,SH,10,OEM,1099031,2,3485.98,9,2019-09-18,6971.96
24392,SLA00000203R,2,2019-09-18,SH,10,OEM,1099031,2,3485.98,9,2019-09-18,6971.96
24393,SLA00000203R,2,2019-08-09,SH,10,OEM,1099031,4,3485.97,8,2019-08-09,13943.88
24394,SLA00000203R,2,2019-08-20,SH,10,OEM,1099031,6,3485.97,8,2019-08-20,20915.82
24395,SLA00000203R,2,2019-12-02,SH,10,OEM,1099031,4,3485.97,12,2019-12-02,13943.88
24396,SLA00000203R,2,2019-05-21,SH,10,OEM,1099031,1,3485.97,5,2019-05-21,3485.97
24397,SLA00000203R,2,2019-05-21,SH,10,OEM,1099031,6,3485.97,5,2019-05-21,20915.82
24398,SLA00000203R,2,2019-07-03,SH,10,OEM,1099031,2,3485.98,7,2019-07-03,6971.96
24399,SLA00000203R,2,2019-07-03,SH,10,OEM,1099031,6,3485.97,7,2019-07-03,20915.82
24400,SLA00000203R,2,2019-07-26,SH,10,OEM,1099031,3,3485.97,7,2019-07-26,10457.91
24401,SLA00000203R,2,2019-08-28,SH,10,OEM,1212049,2,1256.77,8,2019-08-28,2513.54
24402,SLA00000203R,2,2019-08-28,SH,10,OEM,1212050,2,1451.46,8,2019-08-28,2902.92
24403,SLA00000203R,2,2019-02-22,SH,10,OEM,1212056,2,1900.69,2,2019-02-22,3801.38
24404,SLA00000203R,2,2019-01-02,SH,10,OEM,1212056,1,1900.69,1,2019-01-02,1900.69
24405,SLA00000203R,2,2019-02-02,SH,10,OEM,1212056,12,1900.69,2,2019-02-02,22808.28
24406,SLA00000203R,2,2019-02-02,SH,10,OEM,1212057,12,2149.83,2,2019-02-02,25797.96
24407,SLA00000203R,2,2019-02-22,SH,10,OEM,1212057,2,2149.83,2,2019-02-22,4299.66
24408,SLA00000203R,2,2019-01-02,SH,10,OEM,1212057,1,2149.83,1,2019-01-02,2149.83
24409,SLA00000203R,2,2019-01-09,SH,10,OEM,2020204,1,605.86,1,2019-01-09,605.86
24410,SLA00000203R,2,2019-07-19,SH,10,OEM,2020204,1,605.44,7,2019-07-19,605.44
24411,SLA00000203R,2,2019-05-30,SH,10,OEM,2024352,1,985.97,5,2019-05-30,985.97
24412,SLA00000203R,2,2019-01-03,SH,10,OEM,2024352,3,986.03,1,2019-01-03,2958.09
24413,SLA00000203R,2,2019-04-10,SH,10,OEM,2024352,2,986.04,4,2019-04-10,1972.08
24414,SLA00000203R,2,2019-05-21,SH,10,OEM,2024352,1,985.97,5,2019-05-21,985.97
24415,SLA00000203R,2,2019-05-14,SH,10,OEM,2024352,2,985.98,5,2019-05-14,1971.96
24416,SLA00000203R,2,2019-10-14,SH,10,OEM,2033412,1,1047.92,10,2019-10-14,1047.92
24417,SLA00000203R,2,2019-01-18,SH,10,OEM,2033412,1,1048.1,1,2019-01-18,1048.1
24418,SLA00000203R,2,2019-07-03,SH,10,OEM,2033412,6,1047.92,7,2019-07-03,6287.52
24419,SLA00000203R,2,2019-02-22,SH,10,OEM,2033412,2,1048.11,2,2019-02-22,2096.22
24420,SLA00000203R,2,2019-05-24,SH,10,OEM,2033412,2,1047.92,5,2019-05-24,2095.84
24421,SLA00000203R,2,2019-02-02,SH,10,OEM,2033412,12,1048.1,2,2019-02-02,12577.199999999999
24422,SLA00000203R,2,2019-07-03,SH,10,OEM,2034879,6,739.96,7,2019-07-03,4439.76
24423,SLA00000203R,2,2019-02-02,SH,10,OEM,2034879,12,740.35,2,2019-02-02,8884.2
24424,SLA00000203R,2,2019-01-18,SH,10,OEM,2034879,1,740.34,1,2019-01-18,740.34
24425,SLA00000203R,2,2019-05-24,SH,10,OEM,2034879,2,739.96,5,2019-05-24,1479.92
24426,SLA00000203R,2,2019-02-22,SH,10,OEM,2034879,2,740.35,2,2019-02-22,1480.7
24427,SLA00000203R,2,2019-10-14,SH,10,OEM,2034879,1,739.96,10,2019-10-14,739.96
24428,SLA00000203R,2,2019-07-04,SH,10,OEM,2067169,1,640.84,7,2019-07-04,640.84
24429,SLA00000203R,2,2019-01-02,SH,10,OEM,2067169,1,641.21,1,2019-01-02,641.21
24430,SLA00000203R,2,2019-08-28,SH,10,OEM,2067169,2,640.84,8,2019-08-28,1281.68
24431,SLA00000203R,2,2019-02-02,SH,10,OEM,2067169,12,641.21,2,2019-02-02,7694.52
24432,SLA00000203R,2,2019-02-22,SH,10,OEM,2067169,2,641.21,2,2019-02-22,1282.42
24433,SLA00000203R,2,2019-12-25,SH,10,OEM,5308938,1,588.63,12,2019-12-25,588.63
24434,SLA00000203R,2,2019-12-25,SH,10,OEM,5309719,1,561.19,12,2019-12-25,561.19
24435,SLA00000203R,2,2019-12-18,SH,10,OEM,5311691,1,1000.13,12,2019-12-18,1000.13
24436,SLA00000203R,2,2019-12-09,SH,10,OEM,6023135,1,1562.96,12,2019-12-09,1562.96
24437,SLA00000203R,2,2019-12-18,SH,10,OEM,6025632,1,1126.68,12,2019-12-18,1126.68
24438,SLA00000203R,2,2019-02-22,SH,10,OEM,6035129,1,1067.07,2,2019-02-22,1067.07
24439,SLA00000203R,2,2019-02-02,SH,10,OEM,6035129,2,1067.07,2,2019-02-02,2134.14
24440,SLA00000203R,2,2019-01-18,SH,10,OEM,6035129,1,1067.07,1,2019-01-18,1067.07
24441,SLA00000203R,2,2019-04-10,SH,10,OEM,6035129,1,1067.07,4,2019-04-10,1067.07
24442,SLA00000203R,2,2019-12-16,SH,10,OEM,7083088,1,1616.95,12,2019-12-16,1616.95
24443,SLA00000203R,2,2019-02-21,SH,10,OEM,7083088,1,1244.65,2,2019-02-21,1244.65
24444,SLA00000207R,2,2019-04-28,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,19834.65,4,2019-04-28,19834.65
24445,SLA00000207R,2,2019-05-30,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,19834.65,5,2019-05-30,19834.65
24446,SLA00000207R,2,2019-04-18,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,19834.65,4,2019-04-18,19834.65
24447,SLA00000207R,2,2019-07-30,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,19834.65,7,2019-07-30,19834.65
24448,SLA00000207R,2,2019-04-18,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,19834.65,4,2019-04-18,19834.65
24449,SLA00000207R,2,2019-01-02,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1024446,1,23117.93,1,2019-01-02,23117.93
24450,SLA00000207R,2,2019-12-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1106485,1,5598.36,12,2019-12-27,5598.36
24451,SLA00000207R,2,2019-08-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,1,4552.34,8,2019-08-27,4552.34
24452,SLA00000207R,2,2019-10-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,1,4552.34,10,2019-10-11,4552.34
24453,SLA00000207R,2,2019-07-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,2,4552.35,7,2019-07-09,9104.7
24454,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212035,1,4552.41,2,2019-02-26,4552.41
24455,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,1,5014.48,2,2019-02-26,5014.48
24456,SLA00000207R,2,2019-10-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,1,5014.29,10,2019-10-11,5014.29
24457,SLA00000207R,2,2019-07-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,2,5014.29,7,2019-07-09,10028.58
24458,SLA00000207R,2,2019-08-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212036,1,5014.29,8,2019-08-27,5014.29
24459,SLA00000207R,2,2019-10-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,1,2226.68,10,2019-10-11,2226.68
24460,SLA00000207R,2,2019-08-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,1,2226.68,8,2019-08-27,2226.68
24461,SLA00000207R,2,2019-07-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212051,2,2226.68,7,2019-07-09,4453.36
24462,SLA00000207R,2,2019-07-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,2,2620.49,7,2019-07-09,5240.98
24463,SLA00000207R,2,2019-10-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,1,2620.49,10,2019-10-11,2620.49
24464,SLA00000207R,2,2019-08-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212052,1,2620.49,8,2019-08-27,2620.49
24465,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212054,2,2690.35,2,2019-02-26,5380.7
24466,SLA00000207R,2,2019-01-28,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212054,1,2690.34,1,2019-01-28,2690.34
24467,SLA00000207R,2,2019-01-28,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212055,1,3082.59,1,2019-01-28,3082.59
24468,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",1212055,2,3082.59,2,2019-02-26,6165.18
24469,SLA00000207R,2,2019-07-30,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1515.18,7,2019-07-30,1515.18
24470,SLA00000207R,2,2019-01-02,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1118.79,1,2019-01-02,1118.79
24471,SLA00000207R,2,2019-04-28,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1515.18,4,2019-04-28,1515.18
24472,SLA00000207R,2,2019-04-18,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1515.18,4,2019-04-18,1515.18
24473,SLA00000207R,2,2019-05-30,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1515.18,5,2019-05-30,1515.18
24474,SLA00000207R,2,2019-04-18,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1515.18,4,2019-04-18,1515.18
24475,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,1,632.59,2,2019-02-26,632.59
24476,SLA00000207R,2,2019-08-02,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,4,632.88,8,2019-08-02,2531.52
24477,SLA00000207R,2,2019-10-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,632.88,10,2019-10-11,1265.76
24478,SLA00000207R,2,2019-08-27,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,632.88,8,2019-08-27,1265.76
24479,SLA00000207R,2,2019-02-26,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,632.59,2,2019-02-26,1265.18
24480,SLA00000207R,2,2019-05-07,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",6035129,2,1015.18,5,2019-05-07,2030.36
24481,SLA00000207R,2,2019-09-11,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",6035129,2,1015.18,9,2019-09-11,2030.36
24482,SLA00000210R,1,2019-06-27,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",6025472,2,1503.67,6,2019-06-27,3007.34
24483,SLA00000215R,2,2019-09-17,SH,20,Enduser,1019146,1,5379.78,9,2019-09-17,5379.78
24484,SLA00000215R,2,2019-09-17,SH,20,Enduser,1019147,1,6457.65,9,2019-09-17,6457.65
24485,SLA00000215R,2,2019-04-08,SH,20,Enduser,1019154,1,10702.42,4,2019-04-08,10702.42
24486,SLA00000215R,2,2019-04-08,SH,20,Enduser,1019155,1,12963.62,4,2019-04-08,12963.62
24487,SLA00000215R,2,2019-01-04,SH,20,Enduser,1212031,1,7475.69,1,2019-01-04,7475.69
24488,SLA00000215R,2,2019-01-04,SH,20,Enduser,1212032,1,8456.72,1,2019-01-04,8456.72
24489,SLA00000215R,2,2019-08-19,SH,20,Enduser,6025473,2,1528.45,8,2019-08-19,3056.9
24490,SLA00000215R,2,2019-12-16,SH,20,Enduser,6025473,2,1655.0,12,2019-12-16,3310.0
24491,SLA00000215R,2,2019-12-06,SH,20,Enduser,6035129,1,1208.1,12,2019-12-06,1208.1
24492,SLA00000221R,2,2019-10-09,SH,10,OEM,1212005,2,2898.37,10,2019-10-09,5796.74
24493,SLA00000221R,2,2019-10-09,SH,10,OEM,1212018,2,3524.91,10,2019-10-09,7049.82
24494,SLA00000221R,2,2019-04-08,SH,10,OEM,1212026,1,3977.12,4,2019-04-08,3977.12
24495,SLA00000221R,2,2019-04-08,SH,10,OEM,1212027,1,4715.18,4,2019-04-08,4715.18
24496,SLA00000221R,2,2019-10-09,SH,10,OEM,2067169,2,665.62,10,2019-10-09,1331.24
24497,SLA00000221R,2,2019-04-08,SH,10,OEM,2067169,1,668.27,4,2019-04-08,668.27
24498,SLA00000244R,2,2019-07-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044255,-1,731.99,7,2019-07-26,-731.99
24499,SLA00000244R,2,2019-05-09,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044255,1,731.99,5,2019-05-09,731.99
24500,SLA00000244R,2,2019-06-25,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044255,1,731.99,6,2019-06-25,731.99
24501,SLA00000244R,2,2019-05-09,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044338,1,1616.95,5,2019-05-09,1616.95
24502,SLA00000244R,2,2019-07-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044338,-1,1616.95,7,2019-07-26,-1616.95
24503,SLA00000244R,2,2019-04-28,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044680,1,2147.92,4,2019-04-28,2147.92
24504,SLA00000244R,2,2019-05-09,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044680,2,2147.92,5,2019-05-09,4295.84
24505,SLA00000244R,2,2019-07-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1044680,-2,2147.92,7,2019-07-26,-4295.84
24506,SLA00000244R,2,2019-04-28,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1058668,1,3386.86,4,2019-04-28,3386.86
24507,SLA00000244R,2,2019-08-14,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,1,969.16,8,2019-08-14,969.16
24508,SLA00000244R,2,2019-06-13,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085665,3,1253.23,6,2019-06-13,3759.69
24509,SLA00000244R,2,2019-06-13,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085666,3,1494.82,6,2019-06-13,4484.46
24510,SLA00000244R,2,2019-11-27,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085667,1,1347.92,11,2019-11-27,1347.92
24511,SLA00000244R,2,2019-07-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085667,3,1347.92,7,2019-07-04,4043.76
24512,SLA00000244R,2,2019-11-27,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085668,1,1571.81,11,2019-11-27,1571.81
24513,SLA00000244R,2,2019-07-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085668,3,1571.81,7,2019-07-04,4715.43
24514,SLA00000244R,2,2019-06-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,2,1460.31,6,2019-06-12,2920.62
24515,SLA00000244R,2,2019-06-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,2,1460.31,6,2019-06-12,2920.62
24516,SLA00000244R,2,2019-06-05,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1460.31,6,2019-06-05,1460.31
24517,SLA00000244R,2,2019-08-23,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1460.31,8,2019-08-23,1460.31
24518,SLA00000244R,2,2019-12-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1460.31,12,2019-12-04,1460.31
24519,SLA00000244R,2,2019-08-02,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1460.31,8,2019-08-02,1460.31
24520,SLA00000244R,2,2019-03-22,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085669,1,1460.17,3,2019-03-22,1460.17
24521,SLA00000244R,2,2019-12-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1632.88,12,2019-12-04,1632.88
24522,SLA00000244R,2,2019-03-22,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1632.59,3,2019-03-22,1632.59
24523,SLA00000244R,2,2019-06-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,2,1632.88,6,2019-06-12,3265.76
24524,SLA00000244R,2,2019-06-12,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,2,1632.88,6,2019-06-12,3265.76
24525,SLA00000244R,2,2019-06-05,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1632.88,6,2019-06-05,1632.88
24526,SLA00000244R,2,2019-08-05,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1632.88,8,2019-08-05,1632.88
24527,SLA00000244R,2,2019-08-23,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085670,1,1632.88,8,2019-08-23,1632.88
24528,SLA00000244R,2,2019-05-29,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.18,5,2019-05-29,3030.36
24529,SLA00000244R,2,2019-06-05,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.18,6,2019-06-05,3030.36
24530,SLA00000244R,2,2019-06-14,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1490.4,6,2019-06-14,2980.8
24531,SLA00000244R,2,2019-06-13,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,3,1490.4,6,2019-06-13,4471.200000000001
24532,SLA00000244R,2,2019-06-21,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,1,1490.4,6,2019-06-21,1490.4
24533,SLA00000244R,2,2019-01-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,1,1515.34,1,2019-01-04,1515.34
24534,SLA00000244R,2,2019-04-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,3,1515.18,4,2019-04-26,4545.54
24535,SLA00000244R,2,2019-04-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,3,1515.18,4,2019-04-26,4545.54
24536,SLA00000244R,2,2019-04-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,5,1515.18,4,2019-04-26,7575.900000000001
24537,SLA00000244R,2,2019-04-28,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,5,1506.33,4,2019-04-28,7531.65
24538,SLA00000244R,2,2019-05-09,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.18,5,2019-05-09,3030.36
24539,SLA00000244R,2,2019-04-26,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,6,1515.18,4,2019-04-26,9091.08
24540,SLA00000244R,2,2019-01-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.35,1,2019-01-04,3030.7
24541,SLA00000244R,2,2019-02-14,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.35,2,2019-02-14,3030.7
24542,SLA00000244R,2,2019-02-15,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,2,1515.35,2,2019-02-15,3030.7
24543,SLA00000244R,2,2019-03-01,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,1,1515.34,3,2019-03-01,1515.34
24544,SLA00000244R,2,2019-04-16,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1085673,1,1515.18,4,2019-04-16,1515.18
